Time,Frequency A27FD0AE (Ch Matanda - Control room),Frequency E62B2EA3 (Ch Matanda - Radiologie),Voltage A27FD0AE (Ch Matanda - Control room),Voltage E62B2EA3 (Ch Matanda - Radiologie),Generator_ON
1/4/23 8:02,3584,2778,0,0,
1/4/23 8:04,4926,3906,0,0,
1/4/23 8:06,6536,6579,0,0,
1/4/23 8:08,9804,3937,0,0,
1/4/23 8:10,4329,3937,0,0,
1/4/23 8:12,7874,5618,0,0,
1/4/23 8:14,6536,3279,0,0,
1/4/23 8:16,49.7,49.7,232,233,
1/4/23 8:18,50.2,50.1,232,233,
1/4/23 8:20,49.9,50,231,231,
1/4/23 8:22,50,49.9,230,231,
1/4/23 8:24,49.4,49.5,227,228,
1/4/23 8:26,50.4,50.4,227,228,
1/4/23 8:28,50.2,50.3,227,227,
1/4/23 8:30,50.2,50.1,226,226,
1/4/23 8:32,49.9,49.9,227,228,
1/4/23 8:34,49.9,49.9,227,228,
1/4/23 8:36,49.8,49.9,223,223,
1/4/23 8:38,49.6,49.7,225,226,
1/4/23 8:40,49.1,49.1,223,224,
1/4/23 8:42,50,50,222,223,
1/4/23 8:44,49.9,50,221,221,
1/4/23 8:46,50.1,50,220,221,
1/4/23 8:48,49.8,49.8,221,221,
1/4/23 8:50,50.1,50.1,221,221,
1/4/23 8:52,49.7,49.8,219,219,
1/4/23 8:54,50.1,50.1,220,220,
1/4/23 8:56,49.8,49.8,220,220,
1/4/23 8:58,50.6,50.4,221,221,
1/4/23 9:00,50,50,220,220,
1/4/23 9:02,50,49.9,220,220,
1/4/23 9:04,50.5,50.5,221,222,
1/4/23 9:06,50.2,50.1,219,219,
1/4/23 9:08,50,50,219,220,
1/4/23 9:10,49,49.1,218,218,
1/4/23 9:12,49.6,49.7,219,220,
1/4/23 9:14,49.9,49.9,219,220,
1/4/23 9:16,50.5,50.4,219,219,
1/4/23 9:18,50,50,216,216,
1/4/23 9:20,50.2,50.2,218,218,
1/4/23 9:22,50,50,214,214,
1/4/23 9:24,49.5,49.5,214,214,
1/4/23 9:26,49.5,49.5,218,217,
1/4/23 9:28,50.2,50.1,216,216,
1/4/23 9:30,50,50,219,218,
1/4/23 9:32,50.6,50.6,219,218,
1/4/23 9:34,49.2,49.2,215,214,
1/4/23 9:36,50,50.7,220,219,
1/4/23 9:38,49.6,49.5,216,216,
1/4/23 9:40,50,50,216,216,
1/4/23 9:42,50.1,50.1,205,207,
1/4/23 9:44,4926,6579,0,0,
1/4/23 9:46,6452,3279,0,0,
1/4/23 9:48,9804,4367,0,0,
1/4/23 9:50,1140,4902,0,0,
1/4/23 9:52,6579,9804,0,0,
1/4/23 9:54,1534,3937,0,0,
1/4/23 9:56,1208,6579,0,0,
1/4/23 9:58,9804,5618,0,0,
1/4/23 10:00,7813,3584,0,0,
1/4/23 10:02,1427,5618,0,0,
1/4/23 10:04,6579,4386,0,0,
1/4/23 10:06,4926,9804,0,0,
1/4/23 10:08,,4926,,0,
1/4/23 10:10,5587,6452,0,0,
1/4/23 10:12,4926,7813,0,0,
1/4/23 10:14,4878,6452,0,0,
1/4/23 10:16,7874,9804,2.12,0,
1/4/23 10:18,7874,5618,0,0,
1/4/23 10:20,7874,6536,0,0,
1/4/23 10:22,5618,3704,0,0,
1/4/23 10:24,1969,3571,0,0,
1/4/23 10:26,4902,6536,0,0,
1/4/23 10:28,6579,7874,0,0,
1/4/23 10:30,1235,4367,0,0,
1/4/23 10:32,2304,7874,0,0,
1/4/23 10:34,7874,3584,0,0,
1/4/23 10:36,4367,7752,0,0,
1/4/23 10:38,1377,3257,0,0,
1/4/23 10:40,6536,4367,0,0,
1/4/23 10:42,7874,5618,0,0,
1/4/23 10:44,6536,6536,0,0,
1/4/23 10:46,5618,7752,0,0,
1/4/23 10:48,4926,3937,0,0,
1/4/23 10:50,9804,3559,0,0,
1/4/23 10:52,4329,3937,0,0,
1/4/23 10:54,5618,3937,0,0,
1/4/23 10:56,3268,3937,0,0,
1/4/23 10:58,5556,3937,0,0,
1/4/23 11:00,6452,3546,0,0,
1/4/23 11:02,4926,4878,0,0,
1/4/23 11:04,3571,9804,0,0,
1/4/23 11:06,5618,4854,0,0,
1/4/23 11:08,9804,4367,0,0,
1/4/23 11:10,4878,43.2,0.707,206,
1/4/23 11:12,4878,43.6,0.707,206,
1/4/23 11:14,1634,43.6,0.707,208,
1/4/23 11:16,3279,43.7,0.707,203,
1/4/23 11:18,3937,43.2,0.707,201,
1/4/23 11:20,4878,43.1,0.707,200,
1/4/23 11:22,3030,43.1,0.707,198,
1/4/23 11:24,728,42.5,0.707,199,
1/4/23 11:26,5618,42.5,0.707,198,
1/4/23 11:28,1642,42.8,0.707,195,
1/4/23 11:30,2066,42.8,0.707,196,
1/4/23 11:32,2463,21.6,0.707,92.6,
1/4/23 11:34,3279,4329,0,0,
1/4/23 11:36,7874,5618,0.707,0,
1/4/23 11:38,6579,4367,0,0,
1/4/23 11:40,2625,43,0.707,199,
1/4/23 11:42,463,43.8,0.707,199,
1/4/23 11:44,4854,43.7,0.707,199,
1/4/23 11:46,962,43.3,0.707,195,
1/4/23 11:48,1969,43.4,0.707,195,
1/4/23 11:50,251,42.8,0.707,196,
1/4/23 11:52,2451,42.5,0.707,195,
1/4/23 11:54,2075,42.9,0.707,194,
1/4/23 11:56,1701,42.8,0.707,194,
1/4/23 11:58,7874,42.9,0.707,192,
1/4/23 12:00,3012,43.1,0.707,192,
1/4/23 12:02,856,42.8,0.707,194,
1/4/23 12:04,667,43.8,0.707,199,
1/4/23 12:06,645,43.7,0.707,199,
1/4/23 12:08,1451,43.8,0.707,199,
1/4/23 12:10,5556,43.3,0.707,202,
1/4/23 12:12,1709,43.1,0.707,200,
1/4/23 12:14,5618,43.2,0.707,200,
1/4/23 12:16,2451,43.8,0.707,200,
1/4/23 12:18,3012,42.8,2.12,200,
1/4/23 12:20,3571,43.1,2.12,200,
1/4/23 12:22,168,43.2,2.12,201,
1/4/23 12:24,180,43.3,2.12,202,
1/4/23 12:26,177,43.6,2.12,201,
1/4/23 12:28,7874,43.1,2.12,200,
1/4/23 12:30,1036,43.7,2.12,202,
1/4/23 12:32,171,43.5,2.12,202,
1/4/23 12:34,6536,43.2,2.12,201,
1/4/23 12:36,95.1,43.4,2.12,202,
1/4/23 12:38,86.7,43.5,2.12,200,
1/4/23 12:40,171,43.3,2.12,199,
1/4/23 12:42,159,43.6,2.12,201,
1/4/23 12:44,177,43.6,2.12,200,
1/4/23 12:46,86.7,43.6,2.12,201,
1/4/23 12:48,86.1,43.4,2.12,201,
1/4/23 12:50,174,42.8,2.12,196,
1/4/23 12:52,4926,42.8,2.12,197,
1/4/23 12:54,56,42.2,2.12,195,
1/4/23 12:56,386,42.5,0.707,192,
1/4/23 12:58,175,42.5,1.41,192,
1/4/23 13:00,85.4,42.3,2.12,192,
1/4/23 13:02,85,42.1,2.12,193,
1/4/23 13:04,6536,42.4,2.12,196,
1/4/23 13:06,81.6,43,1.41,195,
1/4/23 13:08,172,43,2.12,196,
1/4/23 13:10,42.9,42.8,2.12,197,
1/4/23 13:12,56.7,42.9,2.12,194,
1/4/23 13:14,57.3,42.1,2.12,193,
1/4/23 13:16,56.4,42.3,2.12,190,
1/4/23 13:18,49.8,42.2,233,192,
1/4/23 13:20,50.1,42.4,233,190,
1/4/23 13:22,50.1,42.4,230,190,
1/4/23 13:24,50.1,42.5,229,189,
1/4/23 13:26,49.8,42.3,227,190,
1/4/23 13:28,49.7,42.8,227,196,
1/4/23 13:30,49.7,42.8,226,195,
1/4/23 13:32,49.8,43,225,194,
1/4/23 13:34,49.8,43.6,222,199,
1/4/23 13:36,49.8,42.9,223,198,
1/4/23 13:38,49.9,43.7,225,199,
1/4/23 13:40,50.3,43.6,223,199,
1/4/23 13:42,50.1,43.7,222,199,
1/4/23 13:44,49.6,49.6,221,219,
1/4/23 13:46,49.9,49.8,222,221,
1/4/23 13:48,49.7,49.8,218,221,
1/4/23 13:50,50,49.7,222,222,
1/4/23 13:52,50.2,50,211,216,
1/4/23 13:54,49.6,49.7,216,219,
1/4/23 13:56,50.1,50,214,216,
1/4/23 13:58,50.2,50.1,216,214,
1/4/23 14:00,49.7,49.5,215,217,
1/4/23 14:02,50,50,214,212,
1/4/23 14:04,49.7,49.9,216,213,
1/4/23 14:06,49.8,50,213,211,
1/4/23 14:08,49.6,49.6,211,212,
1/4/23 14:10,50.2,50.1,213,211,
1/4/23 14:12,50.3,50.3,213,211,
1/4/23 14:14,51.2,51.1,215,216,
1/4/23 14:16,5618,4926,0,0,
1/4/23 14:18,6452,4926,0,0,
1/4/23 14:20,4367,2817,0,0,
1/4/23 14:22,7874,4329,0,0,
1/4/23 14:24,7752,3030,0,0,
1/4/23 14:26,9804,5618,0,0,
1/4/23 14:28,3906,7874,0,0,
1/4/23 14:30,6536,5618,0,0,
1/4/23 14:32,6536,6536,0,0,
1/4/23 14:34,4367,7874,0,0,
1/4/23 14:36,6536,5618,0,0,
1/4/23 14:38,7752,3584,0,0,
1/4/23 14:40,6536,3937,0,0,
1/4/23 14:42,6579,4926,0,0,
1/4/23 14:44,5618,3257,0,0,
1/4/23 14:46,2801,7874,0,0,
1/4/23 14:48,3030,4367,0,0,
1/4/23 14:50,4926,3922,0,0,
1/4/23 14:52,4926,4329,0,0,
1/4/23 14:54,3906,5618,0,0,
1/4/23 14:56,5618,1792,0,0,
1/4/23 14:58,6494,2817,0,0,
1/4/23 15:00,2463,6536,0,0,
1/4/23 15:02,5618,2463,0,0,
1/4/23 15:04,7874,4566,0,0,
1/4/23 15:06,4386,2817,0,0,
1/4/23 15:08,3279,6536,0,0,
1/4/23 15:10,6536,7874,0,0,
1/4/23 15:12,5618,4926,0,0,
1/4/23 15:14,4329,6536,0,0,
1/4/23 15:16,4367,6536,0,0,
1/4/23 15:18,5618,6536,0,0,
1/4/23 15:20,5556,4926,0,0,
1/4/23 15:22,4926,4926,0,0,
1/4/23 15:24,4926,4854,0,0,
1/4/23 15:26,4386,3584,0,0,
1/4/23 15:28,4926,4926,0,0,
1/4/23 15:30,3937,3546,0,0,
1/4/23 15:32,3937,7692,0,0,
1/4/23 15:34,7874,5556,0,0,
1/4/23 15:36,7874,6536,0,0,
1/4/23 15:38,3906,7813,0,0,
1/4/23 15:40,50,49.8,231,231,
1/4/23 15:42,50,50,226,223,
1/4/23 15:44,50,50.3,219,217,
1/4/23 15:46,50,50,218,219,
1/4/23 15:48,50.2,50.2,218,222,
1/4/23 15:50,50.1,50.1,214,215,
1/4/23 15:52,50.2,50.3,217,221,
1/4/23 15:54,49.6,49.8,211,219,
1/4/23 15:56,49.6,49.5,213,213,
1/4/23 15:58,5556,4926,0,0,
1/4/23 16:00,5587,4367,0,0,
1/4/23 16:02,1783,1404,0,0,
1/4/23 16:04,4878,4854,0,0,
1/4/23 16:06,5587,3937,0,0,
1/4/23 16:08,4367,4367,0,0,
1/4/23 16:10,7752,4926,0,0,
1/4/23 16:12,6452,6452,0,0,
1/4/23 16:14,3534,6579,0,0,
1/4/23 16:16,3571,3279,0,0,
1/4/23 16:18,3937,4926,0,0,
1/4/23 16:20,5587,3906,0,0,
1/4/23 16:22,6494,6494,0,0,
1/4/23 16:24,5618,3559,0,0,
1/4/23 16:26,4902,5618,0,0,
1/4/23 16:28,4831,7874,0,0,
1/4/23 16:30,4367,5587,0,0,
1/4/23 16:32,9804,7813,0,0,
1/4/23 16:34,3236,7752,0,0,
1/4/23 16:36,50,49.8,227,230,
1/4/23 16:38,49.6,49.8,222,222,
1/4/23 16:40,50,50,217,218,
1/4/23 16:42,50.2,50.1,217,215,
1/4/23 16:44,50.3,50.3,221,221,
1/4/23 16:46,49.8,50,213,214,
1/4/23 16:48,50,50,219,218,
1/4/23 16:50,49.6,49.6,216,217,
1/4/23 16:52,50.2,50.2,217,217,
1/4/23 16:54,49.6,49.6,219,219,
1/4/23 16:56,50.1,50.1,216,218,
1/4/23 16:58,50.2,50,216,216,
1/4/23 17:00,49.7,49.9,215,215,
1/4/23 17:02,50,50.1,215,215,
1/4/23 17:04,50.1,49.9,212,213,
1/4/23 17:06,49.8,49.7,211,211,
1/4/23 17:08,50.2,50,217,218,
1/4/23 17:10,49.7,49.7,215,215,
1/4/23 17:12,49.6,49.7,216,214,
1/4/23 17:14,50.1,50,216,217,
1/4/23 17:16,50.1,50.1,220,219,
1/4/23 17:18,49.9,50.1,213,213,
1/4/23 17:20,50.1,50,217,218,
1/4/23 17:22,50.3,50.1,213,213,
1/4/23 17:24,49.9,49.8,216,214,
1/4/23 17:26,49.9,49.9,213,214,
1/4/23 17:28,50.3,50.1,211,211,
1/4/23 17:30,50,50.1,214,215,
1/4/23 17:32,49.9,49.8,217,217,
1/4/23 17:34,50,49.9,213,214,
1/4/23 17:36,49.8,49.8,212,213,
1/4/23 17:38,49.9,50,213,214,
1/4/23 17:40,50,49.8,211,211,
1/4/23 17:42,50.3,50.2,214,212,
1/4/23 17:44,50.1,50,211,209,
1/4/23 17:46,49.8,49.8,220,217,
1/4/23 17:48,50.2,50.2,217,217,
1/4/23 17:50,50.2,50,218,219,
1/4/23 17:52,49.9,50.1,219,219,
1/4/23 17:54,49.7,49.8,215,216,
1/4/23 17:56,50,50,220,218,
1/4/23 17:58,50.1,50.1,220,221,
1/4/23 18:00,49.9,50,216,216,
1/4/23 18:02,50.1,50,222,220,
1/4/23 18:04,50.3,50.3,219,220,
1/4/23 18:06,50.1,49.9,220,221,
1/4/23 18:08,50.1,50.1,221,221,
1/4/23 18:10,50.2,50.1,218,218,
1/4/23 18:12,50.2,50.1,216,216,
1/4/23 18:14,50.4,50.3,219,221,
1/4/23 18:16,50,50,219,219,
1/4/23 18:18,50.2,50.1,218,219,
1/4/23 18:20,50,50,221,221,
1/4/23 18:22,50,49.9,221,221,
1/4/23 18:24,49.7,49.7,220,220,
1/4/23 18:26,49.8,49.8,220,221,
1/4/23 18:28,50,50,218,219,
1/4/23 18:30,49.9,49.9,219,219,
1/4/23 18:32,49.7,49.7,220,221,
1/4/23 18:34,49.7,49.6,221,221,
1/4/23 18:36,50,50.1,220,220,
1/4/23 18:38,49.8,49.8,219,219,
1/4/23 18:40,50,50,219,219,
1/4/23 18:42,50.4,50.3,216,216,
1/4/23 18:44,50,49.9,218,219,
1/4/23 18:46,50,50,214,214,
1/4/23 18:48,50.2,50.2,216,216,
1/4/23 18:50,49.7,49.8,214,214,
1/4/23 18:52,49.9,49.9,216,217,
1/4/23 18:54,49.9,49.9,216,217,
1/4/23 18:56,50.1,50,215,215,
1/4/23 18:58,49.7,49.7,218,218,
1/4/23 19:00,50,50.1,215,216,
1/4/23 19:02,50.2,50.2,219,218,
1/4/23 19:04,49.9,49.8,218,216,
1/4/23 19:06,49.6,49.6,215,216,
1/4/23 19:08,49.7,49.7,219,219,
1/4/23 19:10,49.8,49.9,215,216,
1/4/23 19:12,50.1,50,216,217,
1/4/23 19:14,50,50,214,214,
1/4/23 19:16,50.1,50,217,218,
1/4/23 19:18,49.9,49.9,217,218,
1/4/23 19:20,49.8,49.9,214,215,
1/4/23 19:22,49.9,49.9,217,218,
1/4/23 19:24,49.8,49.8,214,214,
1/4/23 19:26,50.2,50.4,218,218,
1/4/23 19:28,49.9,49.9,212,213,
1/4/23 19:30,49.8,49.8,211,211,
1/4/23 19:32,49.8,50,216,215,
1/4/23 19:34,49.9,49.9,214,216,
1/4/23 19:36,50.1,50.1,216,216,
1/4/23 19:38,50,50,215,216,
1/4/23 19:40,49.9,50,216,216,
1/4/23 19:42,50,50,216,216,
1/4/23 19:44,50.1,50,216,216,
1/4/23 19:46,50.2,50.1,216,216,
1/4/23 19:48,49.7,49.7,216,217,
1/4/23 19:50,50.4,50.5,216,216,
1/4/23 19:52,50.2,50.2,216,217,
1/4/23 19:54,50.1,50.2,214,214,
1/4/23 19:56,49.8,49.9,214,214,
1/4/23 19:58,50.1,50.1,216,216,
1/4/23 20:00,50.1,50.1,217,217,
1/4/23 20:02,50.1,50.1,218,218,
1/4/23 20:04,50,50,217,218,
1/4/23 20:06,49.8,49.8,217,217,
1/4/23 20:08,49.8,49.8,217,217,
1/4/23 20:10,50,50,218,218,
1/4/23 20:12,49.8,49.8,217,218,
1/4/23 20:14,49.8,49.8,217,218,
1/4/23 20:16,49.7,49.7,217,217,
1/4/23 20:18,49.9,49.8,217,218,
1/4/23 20:20,49.8,49.9,217,218,
1/4/23 20:22,49.9,49.9,218,218,
1/4/23 20:24,49.9,50,218,219,
1/4/23 20:26,50.1,50.1,218,219,
1/4/23 20:28,50.3,50.2,218,219,
1/4/23 20:30,50.1,50.2,218,219,
1/4/23 20:32,50.1,50,219,219,
1/4/23 20:34,50,50,218,218,
1/4/23 20:36,50.1,50.1,219,219,
1/4/23 20:38,49.7,49.8,218,219,
1/4/23 20:40,49.7,49.8,219,219,
1/4/23 20:42,49.9,50,218,218,
1/4/23 20:44,49.9,50,219,219,
1/4/23 20:46,49.8,49.9,219,219,
1/4/23 20:48,49.9,49.9,219,220,
1/4/23 20:50,49.7,49.7,213,213,
1/4/23 20:52,49.7,49.8,214,214,
1/4/23 20:54,49.9,49.9,214,214,
1/4/23 20:56,49.8,49.8,219,220,
1/4/23 20:58,50.1,50,219,219,
1/4/23 21:00,49.8,49.8,219,219,
1/4/23 21:02,50,49.9,220,220,
1/4/23 21:04,50,50,220,221,
1/4/23 21:06,50,50,220,220,
1/4/23 21:08,49.8,49.9,220,221,
1/4/23 21:10,49.9,49.9,221,221,
1/4/23 21:12,49.6,49.8,221,221,
1/4/23 21:14,49.8,49.9,221,222,
1/4/23 21:16,49.9,50,221,222,
1/4/23 21:18,50,49.9,222,222,
1/4/23 21:20,50,49.9,222,222,
1/4/23 21:22,50,50,222,222,
1/4/23 21:24,50.1,50.1,222,223,
1/4/23 21:26,49.9,50.1,219,220,
1/4/23 21:28,49.9,49.9,219,216,
1/4/23 21:30,50,50.1,221,221,
1/4/23 21:32,49.9,50,221,221,
1/4/23 21:34,50.1,50,221,217,
1/4/23 21:36,50,50,221,221,
1/4/23 21:38,49.8,49.8,221,221,
1/4/23 21:40,49.9,49.8,221,221,
1/4/23 21:42,49.9,50,217,221,
1/4/23 21:44,49.9,49.9,221,221,
1/4/23 21:46,49.7,49.7,216,217,
1/4/23 21:48,49.9,49.9,221,221,
1/4/23 21:50,50.1,50,221,221,
1/4/23 21:52,50.1,50.1,221,221,
1/4/23 21:54,50,50,219,217,
1/4/23 21:56,49.9,50,220,221,
1/4/23 21:58,50,50,221,221,
1/4/23 22:00,49.9,50,221,221,
1/4/23 22:02,50,50,221,222,
1/4/23 22:04,49.7,49.8,220,220,
1/4/23 22:06,49.9,49.9,221,221,
1/4/23 22:08,50,50,221,221,
1/4/23 22:10,50,50,221,222,
1/4/23 22:12,50.1,50.1,223,222,
1/4/23 22:14,49.8,49.9,222,222,
1/4/23 22:16,49.9,49.8,224,224,
1/4/23 22:18,49.9,49.9,224,225,
1/4/23 22:20,49.9,49.9,224,225,
1/4/23 22:22,50,50,224,225,
1/4/23 22:24,50.2,50.1,225,225,
1/4/23 22:26,50,50,225,225,
1/4/23 22:28,49.9,50,225,225,
1/4/23 22:30,50.1,50.1,225,225,
1/4/23 22:32,50,49.9,225,225,
1/4/23 22:34,49.9,49.9,224,224,
1/4/23 22:36,50.3,50.3,225,225,
1/4/23 22:38,49.8,50,225,226,
1/4/23 22:40,50.2,50.2,225,226,
1/4/23 22:42,50.1,50,223,223,
1/4/23 22:44,50.1,50,223,223,
1/4/23 22:46,50,49.9,223,223,
1/4/23 22:48,50.1,50.1,223,223,
1/4/23 22:50,50,50,226,226,
1/4/23 22:52,49.4,49.3,223,223,
1/4/23 22:54,49.6,49.6,223,223,
1/4/23 22:56,49.9,50,226,226,
1/4/23 22:58,50.1,50.1,223,224,
1/4/23 23:00,50.1,50,224,224,
1/4/23 23:02,50,50,226,226,
1/4/23 23:04,49.9,50,226,226,
1/4/23 23:06,50,50,224,224,
1/4/23 23:08,49.9,49.9,223,224,
1/4/23 23:10,50.1,50.1,224,225,
1/4/23 23:12,49.9,49.8,224,224,
1/4/23 23:14,50.2,50.1,225,225,
1/4/23 23:16,50.1,50.2,225,225,
1/4/23 23:18,49.9,49.9,226,226,
1/4/23 23:20,50,50,226,226,
1/4/23 23:22,49.7,49.8,226,226,
1/4/23 23:24,50,50.1,226,226,
1/4/23 23:26,49.9,50,227,227,
1/4/23 23:28,50,49.9,227,227,
1/4/23 23:30,50,50.1,227,227,
1/4/23 23:32,50,50,227,227,
1/4/23 23:34,49.9,50,227,227,
1/4/23 23:36,49.9,50,227,227,
1/4/23 23:38,49.9,50,226,227,
1/4/23 23:40,50,50.1,227,227,
1/4/23 23:42,49.9,49.8,227,227,
1/4/23 23:44,49.9,49.9,227,228,
1/4/23 23:46,50,50,228,228,
1/4/23 23:48,49.9,49.8,225,226,
1/4/23 23:50,49.8,49.8,225,225,
1/4/23 23:52,50,50,226,226,
1/4/23 23:54,50,50,226,226,
1/4/23 23:56,50,50.1,226,226,
1/4/23 23:58,49.9,49.9,226,226,
1/5/23 0:00,50,50,226,226,
1/5/23 0:02,49.9,49.8,226,226,
1/5/23 0:04,50,50,225,226,
1/5/23 0:06,50,50,225,226,
1/5/23 0:08,49.9,49.9,225,226,
1/5/23 0:10,49.9,49.9,225,226,
1/5/23 0:12,50.1,50,226,226,
1/5/23 0:14,49.9,49.9,226,226,
1/5/23 0:16,50,50,228,228,
1/5/23 0:18,50,50,227,228,
1/5/23 0:20,50,50.1,228,228,
1/5/23 0:22,49.8,49.9,228,228,
1/5/23 0:24,49.9,49.9,228,228,
1/5/23 0:26,50,50,228,228,
1/5/23 0:28,50.1,50.1,228,228,
1/5/23 0:30,50,49.9,228,228,
1/5/23 0:32,49.8,49.8,228,228,
1/5/23 0:34,49.9,49.8,228,228,
1/5/23 0:36,49.9,49.9,228,228,
1/5/23 0:38,49.9,49.9,228,228,
1/5/23 0:40,50.1,50.1,228,228,
1/5/23 0:42,49.9,50,228,228,
1/5/23 0:44,50,50,228,228,
1/5/23 0:46,49.9,49.8,228,228,
1/5/23 0:48,49.9,49.9,228,229,
1/5/23 0:50,50,50,228,228,
1/5/23 0:52,50.1,50,226,227,
1/5/23 0:54,50,50,226,226,
1/5/23 0:56,49.9,50,226,226,
1/5/23 0:58,50.1,50.1,226,226,
1/5/23 1:00,49.9,49.9,226,227,
1/5/23 1:02,49.9,49.9,226,227,
1/5/23 1:04,50.3,50.3,227,227,
1/5/23 1:06,49.9,49.9,226,226,
1/5/23 1:08,49.9,49.9,226,226,
1/5/23 1:10,49.9,49.9,226,227,
1/5/23 1:12,49.9,50,226,227,
1/5/23 1:14,50,50.1,227,228,
1/5/23 1:16,49.9,49.9,229,229,
1/5/23 1:18,50,50,229,229,
1/5/23 1:20,50.1,50,229,229,
1/5/23 1:22,50,50,228,229,
1/5/23 1:24,49.9,49.9,228,229,
1/5/23 1:26,49.9,49.9,229,229,
1/5/23 1:28,50,49.9,229,229,
1/5/23 1:30,49.9,50,229,229,
1/5/23 1:32,50,50,229,230,
1/5/23 1:34,49.8,49.8,229,229,
1/5/23 1:36,50,50,230,230,
1/5/23 1:38,49.8,49.9,228,229,
1/5/23 1:40,49.9,49.9,229,229,
1/5/23 1:42,50,50,229,229,
1/5/23 1:44,50,50,229,229,
1/5/23 1:46,50,50,229,230,
1/5/23 1:48,50,50,229,230,
1/5/23 1:50,49.9,49.9,229,229,
1/5/23 1:52,50.1,50.1,229,229,
1/5/23 1:54,49.9,49.9,229,229,
1/5/23 1:56,50,50,228,229,
1/5/23 1:58,49.9,49.9,226,226,
1/5/23 2:00,50,50.1,227,227,
1/5/23 2:02,50.1,50,226,227,
1/5/23 2:04,49.9,49.9,226,227,
1/5/23 2:06,50,50,227,227,
1/5/23 2:08,49.9,49.9,227,227,
1/5/23 2:10,50.3,50.2,226,227,
1/5/23 2:12,50,50,226,227,
1/5/23 2:14,49.9,50,226,226,
1/5/23 2:16,50,50,226,226,
1/5/23 2:18,50,50,226,226,
1/5/23 2:20,49.9,49.9,228,228,
1/5/23 2:22,50,50,229,229,
1/5/23 2:24,49.9,49.9,229,229,
1/5/23 2:26,49.8,49.9,228,228,
1/5/23 2:28,49.9,49.9,228,228,
1/5/23 2:30,49.8,49.8,229,229,
1/5/23 2:32,50.1,50.1,228,229,
1/5/23 2:34,50,50,229,229,
1/5/23 2:36,49.9,49.9,229,228,
1/5/23 2:38,50,50,229,229,
1/5/23 2:40,49.8,49.8,229,229,
1/5/23 2:42,50,50,228,229,
1/5/23 2:44,50.1,50.1,229,229,
1/5/23 2:46,50,50,229,229,
1/5/23 2:48,50,50,229,229,
1/5/23 2:50,50,50,228,229,
1/5/23 2:52,50,50,229,229,
1/5/23 2:54,50,50,229,229,
1/5/23 2:56,49.9,49.9,229,230,
1/5/23 2:58,50.1,50.2,229,229,
1/5/23 3:00,49.9,49.9,229,230,
1/5/23 3:02,50,50,229,230,
1/5/23 3:04,50,50,230,230,
1/5/23 3:06,49.9,49.9,229,230,
1/5/23 3:08,50,50,229,230,
1/5/23 3:10,50,50,229,229,
1/5/23 3:12,50,50,229,229,
1/5/23 3:14,50,50,227,227,
1/5/23 3:16,49.8,49.9,227,227,
1/5/23 3:18,49.9,49.9,227,227,
1/5/23 3:20,50.1,50.1,228,228,
1/5/23 3:22,49.9,49.9,228,228,
1/5/23 3:24,49.9,49.9,228,228,
1/5/23 3:26,49.8,49.8,228,228,
1/5/23 3:28,50,50,228,228,
1/5/23 3:30,50,50,228,228,
1/5/23 3:32,49.8,49.9,228,228,
1/5/23 3:34,50,50,228,228,
1/5/23 3:36,49.9,50,230,231,
1/5/23 3:38,50.1,50.1,230,230,
1/5/23 3:40,50,49.9,230,230,
1/5/23 3:42,50,50,230,231,
1/5/23 3:44,49.8,49.8,230,231,
1/5/23 3:46,49.9,50,231,231,
1/5/23 3:48,50,50,230,230,
1/5/23 3:50,50,50,230,230,
1/5/23 3:52,49.9,50,229,230,
1/5/23 3:54,49.9,49.9,230,230,
1/5/23 3:56,49.9,50,229,230,
1/5/23 3:58,50,50,230,230,
1/5/23 4:00,49.9,50,230,230,
1/5/23 4:02,50,50,229,229,
1/5/23 4:04,50,50.1,229,229,
1/5/23 4:06,49.8,49.8,229,229,
1/5/23 4:08,50,50,229,229,
1/5/23 4:10,50,50,230,230,
1/5/23 4:12,49.8,49.8,230,230,
1/5/23 4:14,50.1,50.1,229,230,
1/5/23 4:16,49.9,50,229,230,
1/5/23 4:18,50,50.1,229,229,
1/5/23 4:20,49.9,49.9,229,229,
1/5/23 4:22,50,50,228,229,
1/5/23 4:24,50,50,229,229,
1/5/23 4:26,50,50,229,229,
1/5/23 4:28,49.9,49.8,228,229,
1/5/23 4:30,49.9,49.9,228,229,
1/5/23 4:32,50.1,50.1,229,229,
1/5/23 4:34,50,50,229,229,
1/5/23 4:36,49.8,49.9,229,229,
1/5/23 4:38,49.8,49.8,228,229,
1/5/23 4:40,49.9,49.9,228,228,
1/5/23 4:42,50,50,228,229,
1/5/23 4:44,50,50,228,228,
1/5/23 4:46,50.1,50.1,226,227,
1/5/23 4:48,50,50,226,227,
1/5/23 4:50,49.8,49.8,226,226,
1/5/23 4:52,49.9,50,226,227,
1/5/23 4:54,49.9,49.9,226,226,
1/5/23 4:56,49.9,50,226,226,
1/5/23 4:58,49.9,49.9,226,226,
1/5/23 5:00,49.9,49.9,226,227,
1/5/23 5:02,50.1,50,226,227,
1/5/23 5:04,50,50,226,227,
1/5/23 5:06,50,50,228,228,
1/5/23 5:08,50,49.9,229,229,
1/5/23 5:10,50,50,229,229,
1/5/23 5:12,50,50,228,228,
1/5/23 5:14,50,50.1,229,229,
1/5/23 5:16,49.9,50,228,228,
